customer_id,credit_limit,sex,education,marital_status,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_amount_sep,bill_amount_aug,bill_amount_jul,bill_amount_jun,bill_amount_may,bill_amount_apr,payment_amount_sep,payment_amount_aug,payment_amount_jul,payment_amount_jun,payment_amount_may,payment_amount_apr,default_next_month,delay_months_apr,delay_months_may,delay_months_jun,delay_months_jul,delay_months_aug,delay_months_sep,credit_utilization_apr,credit_utilization_may,credit_utilization_jun,credit_utilization_jul,credit_utilization_aug,credit_utilization_sep,avg_credit_utilization_6m,early_utilization_avg,recent_utilization_avg,utilization_change,months_with_delay,maximum_delay_months,early_delay_avg,recent_delay_avg,delay_change,no_payment_with_bill_apr,no_payment_with_bill_may,no_payment_with_bill_jun,no_payment_with_bill_jul,no_payment_with_bill_aug,no_payment_with_bill_sep,months_no_payment_with_bill,default_flag,utilization_band,utilization_trend,delay_group,utilization_per_10pct,risk_segment,recommended_action
7115,220000,male,graduate_school,married,35,0,0,0,0,0,0,21960,21860,25463,28036,34552,43827,2000,4000,3000,7000,11000,3000,No default,0,0,0,0,0,0,19.92,15.71,12.74,11.57,9.94,9.98,13.31,16.12,10.5,-5.62,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.331,Low Risk,Continue normal service and routine monitoring
7116,60000,female,university,single,48,0,0,0,0,0,0,86550,82592,77423,70653,22552,23708,3000,3000,3000,5000,3000,3000,No default,0,0,0,0,0,0,39.51,37.59,117.76,129.04,137.65,144.25,100.97,64.95,136.98,72.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Over Limit (>100%),Increasing,No Delay,10.097,High Risk,Contact customer and review before increasing credit
7117,120000,male,graduate_school,single,29,-2,-2,-2,-2,-2,-2,119324,119255,120584,70990,0,0,5025,4023,3300,0,0,68010,No default,0,0,0,0,0,0,0.0,0.0,59.16,100.49,99.38,99.44,59.74,19.72,99.77,80.05,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Moderate (30-60%),Increasing,No Delay,5.974,Low Risk,Continue normal service and routine monitoring
7118,30000,female,university,married,35,-1,-1,2,0,0,0,11359,27657,26745,27345,25300,0,27657,0,1000,0,0,0,No default,0,0,0,2,0,0,0.0,84.33,91.15,89.15,92.19,37.86,65.78,58.49,73.07,14.58,1,2,0.0,0.67,0.67,0,1,1,0,1,0,3,0,High (60-100%),Increasing,2 Months,6.578,High Risk,Contact customer and review before increasing credit
7119,130000,female,graduate_school,single,30,2,2,2,2,2,0,124651,128263,129669,131057,128857,131469,7100,5000,5000,0,4928,4574,default,0,2,2,2,2,2,101.13,99.12,100.81,99.75,98.66,95.89,99.23,100.35,98.1,-2.25,5,2,1.33,2.0,0.67,0,0,1,0,0,0,1,1,High (60-100%),Stable,2 Months,9.923,Critical Risk,Urgent human review and offer repayment support
7120,100000,female,university,married,35,-1,-1,-1,0,0,-1,29048,0,4069,37069,20233,22227,0,4069,33000,20000,22227,20000,No default,0,0,0,0,0,0,22.23,20.23,37.07,4.07,0.0,29.05,18.77,26.51,11.04,-15.47,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Decreasing,No Delay,1.877,Low Risk,Continue normal service and routine monitoring
7121,200000,female,graduate_school,single,26,0,-1,-1,-1,-1,-2,1290,599,0,253,0,0,599,0,253,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.13,0.0,0.3,0.64,0.18,0.04,0.31,0.27,0,0,0.0,0.0,0.0,0,0,1,0,1,0,2,0,Low (0-30%),Stable,No Delay,0.018,Low Risk,Continue normal service and routine monitoring
7122,260000,female,university,married,47,0,0,0,0,0,0,164137,167734,171932,175152,180719,183138,10000,10000,9000,10000,7000,6000,No default,0,0,0,0,0,0,70.44,69.51,67.37,66.13,64.51,63.13,66.85,69.11,64.59,-4.52,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,6.685,Watchlist,Monitor closely and send early payment reminders
7123,390000,male,graduate_school,married,45,2,2,0,0,0,0,185204,180455,131386,131879,115183,75131,0,6000,3500,5000,4500,3000,default,0,0,0,0,2,2,19.26,29.53,33.82,33.69,46.27,47.49,35.01,27.54,42.48,14.94,2,2,0.0,1.33,1.33,0,0,0,0,0,1,1,1,Moderate (30-60%),Increasing,2 Months,3.501,High Risk,Contact customer and review before increasing credit
7124,340000,female,graduate_school,single,42,0,0,0,-1,-1,-1,308023,327245,206832,1682,1352,1520,27245,9184,1682,1352,1520,1442,No default,0,0,0,0,0,0,0.45,0.4,0.49,60.83,96.25,90.6,41.5,0.45,82.56,82.11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,4.15,Low Risk,Continue normal service and routine monitoring
7125,140000,female,university,single,24,-2,-2,-2,-2,-2,-2,137037,127771,124714,73593,73344,78629,5053,3615,2573,2858,8000,2000,default,0,0,0,0,0,0,56.16,52.39,52.57,89.08,91.26,97.88,73.22,53.71,92.74,39.03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,7.322,Watchlist,Monitor closely and send early payment reminders
7126,220000,female,university,single,39,0,0,0,0,0,0,142186,141068,140391,140549,140303,140737,7000,7000,5006,6000,6312,6000,No default,0,0,0,0,0,0,63.97,63.77,63.89,63.81,64.12,64.63,64.03,63.88,64.19,0.31,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,6.4030000000000005,Watchlist,Monitor closely and send early payment reminders
7127,20000,male,university,married,31,-1,-1,-1,-1,-1,-1,1572,1386,999,2640,1000,0,1386,1003,2640,1000,0,0,No default,0,0,0,0,0,0,0.0,5.0,13.2,5.0,6.93,7.86,6.33,6.07,6.6,0.53,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.633,Low Risk,Continue normal service and routine monitoring
7128,500000,male,university,single,40,-1,-1,-1,-1,0,-1,33179,97882,48017,49403,40018,54109,99159,48276,49450,201,54379,9905,No default,0,0,0,0,0,0,10.82,8.0,9.88,9.6,19.58,6.64,10.75,9.57,11.94,2.37,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.075,Low Risk,Continue normal service and routine monitoring
7129,210000,female,university,married,33,0,0,0,0,0,-1,8770,10972,22610,10161,5933,4164,6000,15042,5000,0,4164,816,default,0,0,0,0,0,0,1.98,2.83,4.84,10.77,5.22,4.18,4.97,3.22,6.72,3.5,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,Low (0-30%),Stable,No Delay,0.497,Low Risk,Continue normal service and routine monitoring
7130,340000,female,university,single,39,0,0,0,0,0,0,308286,315601,318616,243586,248766,254056,13775,10631,8900,9200,9525,8600,No default,0,0,0,0,0,0,74.72,73.17,71.64,93.71,92.82,90.67,82.79,73.18,92.4,19.22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,8.279,Watchlist,Monitor closely and send early payment reminders
7131,130000,male,university,married,44,2,0,0,0,0,2,16357,17287,19992,22329,23964,23428,1500,3000,3000,2000,0,1500,default,2,0,0,0,0,2,18.02,18.43,17.18,15.38,13.3,12.58,15.82,17.88,13.75,-4.13,2,2,0.67,0.67,0.0,0,1,0,0,0,0,1,1,Low (0-30%),Stable,2 Months,1.582,High Risk,Contact customer and review before increasing credit
7132,200000,female,university,single,34,0,0,0,0,0,0,189279,195200,60278,58972,55731,99900,10000,5023,5000,5000,50000,4000,No default,0,0,0,0,0,0,49.95,27.87,29.49,30.14,97.6,94.64,54.95,35.77,74.13,38.36,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.495,Low Risk,Continue normal service and routine monitoring
7133,150000,male,graduate_school,married,35,0,0,0,0,0,0,160292,153981,129725,103050,54447,46943,6100,5100,4200,1900,1600,1500,default,0,0,0,0,0,0,31.3,36.3,68.7,86.48,102.65,106.86,72.05,45.43,98.66,53.23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,7.205,Watchlist,Monitor closely and send early payment reminders
7134,50000,female,high_school,single,22,0,0,0,0,0,0,36926,52845,52148,32718,32096,30563,20007,3014,1309,5009,2008,4622,No default,0,0,0,0,0,0,61.13,64.19,65.44,104.3,105.69,73.85,79.1,63.59,94.61,31.02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,7.909999999999999,Watchlist,Monitor closely and send early payment reminders
7135,60000,female,graduate_school,single,25,2,2,2,2,4,3,38050,39147,38223,43261,42009,41036,2000,0,6000,0,0,1400,default,3,4,2,2,2,2,68.39,70.02,72.1,63.7,65.24,63.42,67.14,70.17,64.12,-6.05,6,4,3.0,2.0,-1.0,0,1,1,0,1,0,3,1,High (60-100%),Stable,3+ Months,6.714,Critical Risk,Urgent human review and offer repayment support
7136,60000,male,graduate_school,single,27,-1,-1,-1,-1,0,-1,1386,5273,1586,5781,1188,1061,5273,30000,11776,0,1061,1239,No default,0,0,0,0,0,0,1.77,1.98,9.64,2.64,8.79,2.31,4.52,4.46,4.58,0.12,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.45199999999999996,Low Risk,Continue normal service and routine monitoring
7137,150000,female,high_school,married,29,0,0,0,0,0,0,118025,120493,123087,124843,127431,130008,4278,4500,3700,3716,3768,4000,No default,0,0,0,0,0,0,86.67,84.95,83.23,82.06,80.33,78.68,82.65,84.95,80.36,-4.59,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,8.265,Watchlist,Monitor closely and send early payment reminders
7138,180000,male,graduate_school,married,38,2,2,2,2,2,2,47276,49256,50186,51102,52178,53213,3000,2000,2000,2000,2000,2100,default,2,2,2,2,2,2,29.56,28.99,28.39,27.88,27.36,26.26,28.07,28.98,27.17,-1.81,6,2,2.0,2.0,0.0,0,0,0,0,0,0,0,1,Low (0-30%),Stable,2 Months,2.807,Critical Risk,Urgent human review and offer repayment support
7139,50000,male,university,single,22,0,0,0,0,0,0,55100,52440,47080,15718,13674,15145,2372,2149,1203,2000,1716,628,No default,0,0,0,0,0,0,30.29,27.35,31.44,94.16,104.88,110.2,66.39,29.69,103.08,73.39,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,6.639,Watchlist,Monitor closely and send early payment reminders
7140,10000,female,high_school,married,48,0,0,0,0,0,0,7863,8504,8162,6978,2278,0,1172,1000,186,0,0,0,No default,0,0,0,0,0,0,0.0,22.78,69.78,81.62,85.04,78.63,56.31,30.85,81.76,50.91,0,0,0.0,0.0,0.0,0,1,1,0,0,0,2,0,Moderate (30-60%),Increasing,No Delay,5.631,Low Risk,Continue normal service and routine monitoring
7141,100000,female,university,single,24,0,0,0,0,0,0,94056,96272,97464,80034,80533,77479,3730,3033,2676,2796,2806,2379,No default,0,0,0,0,0,0,77.48,80.53,80.03,97.46,96.27,94.06,87.64,79.35,95.93,16.58,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,8.764,Watchlist,Monitor closely and send early payment reminders
7142,30000,female,university,single,21,-2,-2,-2,-2,-2,-2,0,780,3260,4311,1551,0,780,3260,4311,1551,0,0,No default,0,0,0,0,0,0,0.0,5.17,14.37,10.87,2.6,0.0,5.5,6.51,4.49,-2.02,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.55,Low Risk,Continue normal service and routine monitoring
7143,50000,male,high_school,married,51,0,0,0,0,0,0,48550,46267,46716,29744,30060,29449,2000,1400,984,1013,1006,939,No default,0,0,0,0,0,0,58.9,60.12,59.49,93.43,92.53,97.1,76.93,59.5,94.35,34.85,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,7.6930000000000005,Watchlist,Monitor closely and send early payment reminders
7144,30000,male,university,married,39,0,0,0,0,2,0,19643,20721,21867,24291,23766,23696,1700,1800,3100,0,565,98,default,0,2,0,0,0,0,78.99,79.22,80.97,72.89,69.07,65.48,74.44,79.73,69.15,-10.58,1,2,0.67,0.0,-0.67,0,0,1,0,0,0,1,1,High (60-100%),Decreasing,2 Months,7.444,High Risk,Contact customer and review before increasing credit
7145,100000,female,university,single,30,2,2,2,2,2,2,96638,98491,99983,100555,103300,101471,4300,4000,3100,4500,0,3845,default,2,2,2,2,2,2,101.47,103.3,100.56,99.98,98.49,96.64,100.07,101.78,98.37,-3.41,6,2,2.0,2.0,0.0,0,1,0,0,0,0,1,1,Over Limit (>100%),Stable,2 Months,10.007,Critical Risk,Urgent human review and offer repayment support
7146,100000,male,university,single,35,2,2,2,0,0,2,24524,27313,26580,26840,28810,28966,3500,0,1000,2400,780,2400,No default,2,0,0,2,2,2,28.97,28.81,26.84,26.58,27.31,24.52,27.17,28.21,26.14,-2.07,4,2,0.67,2.0,1.33,0,0,0,0,1,0,1,0,Low (0-30%),Stable,2 Months,2.717,High Risk,Contact customer and review before increasing credit
7147,290000,male,university,married,37,-2,-2,-2,-2,-2,-2,199911,204462,208769,213085,211829,96532,8001,8001,8037,10074,5010,179228,No default,0,0,0,0,0,0,33.29,73.04,73.48,71.99,70.5,68.93,65.2,59.94,70.47,10.53,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,6.5200000000000005,Watchlist,Monitor closely and send early payment reminders
7148,140000,female,university,married,42,0,-1,-1,0,0,0,3726,2826,1646,4650,5764,7116,2846,1646,4500,3000,3000,1838,No default,0,0,0,0,0,0,5.08,4.12,3.32,1.18,2.02,2.66,3.06,4.17,1.95,-2.22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.306,Low Risk,Continue normal service and routine monitoring
7149,240000,female,graduate_school,married,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
7150,380000,male,graduate_school,single,27,-1,2,-1,-1,-1,-1,2501,1138,966,1258,1121,1362,0,966,1500,1121,1362,1472,No default,0,0,0,0,2,0,0.36,0.3,0.33,0.25,0.3,0.66,0.37,0.33,0.4,0.07,1,2,0.0,0.67,0.67,0,0,0,0,0,1,1,0,Low (0-30%),Stable,2 Months,0.037,High Risk,Contact customer and review before increasing credit
7151,230000,female,high_school,married,54,-1,-1,-1,-1,-1,-1,1227,784,1854,396,1950,1099,784,1854,396,1950,1099,2040,No default,0,0,0,0,0,0,0.48,0.85,0.17,0.81,0.34,0.53,0.53,0.5,0.56,0.06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.053000000000000005,Low Risk,Continue normal service and routine monitoring
7152,40000,female,graduate_school,single,24,0,0,0,0,0,0,28140,32343,39717,37263,35224,34111,5000,8017,7000,4000,5000,5000,default,0,0,0,0,0,0,85.28,88.06,93.16,99.29,80.86,70.35,86.17,88.83,83.5,-5.33,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Stable,No Delay,8.617,Watchlist,Monitor closely and send early payment reminders
7153,210000,female,graduate_school,married,34,0,0,0,0,0,0,74261,75602,76062,76287,76971,77737,3500,3300,3000,3000,3000,3000,No default,0,0,0,0,0,0,37.02,36.65,36.33,36.22,36.0,35.36,36.26,36.67,35.86,-0.81,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.626,Low Risk,Continue normal service and routine monitoring
7154,150000,female,university,married,37,0,0,0,0,0,-2,144744,147891,116541,114511,0,0,4610,2336,2290,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,76.34,77.69,98.59,96.5,58.19,25.45,90.93,65.48,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Moderate (30-60%),Increasing,No Delay,5.819,Low Risk,Continue normal service and routine monitoring
7155,70000,female,high_school,married,27,2,2,2,2,2,2,27241,30416,29628,32350,33218,32532,3628,0,3218,1532,0,2257,default,2,2,2,2,2,2,46.47,47.45,46.21,42.33,43.45,38.92,44.14,46.71,41.57,-5.14,6,2,2.0,2.0,0.0,0,1,0,0,1,0,2,1,Moderate (30-60%),Stable,2 Months,4.414,Critical Risk,Urgent human review and offer repayment support
7156,80000,female,university,single,24,0,0,0,-2,-2,-2,9591,1726,0,0,0,0,1000,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.16,11.99,2.36,0.0,4.72,4.72,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,Low (0-30%),Stable,No Delay,0.236,Low Risk,Continue normal service and routine monitoring
7157,50000,male,university,single,30,0,0,0,0,0,0,49259,47114,83908,18801,16494,19191,2500,3320,2000,1000,3000,1000,No default,0,0,0,0,0,0,38.38,32.99,37.6,167.82,94.23,98.52,78.26,36.32,120.19,83.87,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,7.8260000000000005,Watchlist,Monitor closely and send early payment reminders
7158,300000,female,university,single,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.0,Low Risk,Continue normal service and routine monitoring
7159,180000,female,university,single,30,0,0,0,0,0,0,63182,64274,55112,56394,57577,58564,2166,2002,2200,2242,2100,2330,No default,0,0,0,0,0,0,32.54,31.99,31.33,30.62,35.71,35.1,32.88,31.95,33.81,1.86,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.2880000000000003,Low Risk,Continue normal service and routine monitoring
7160,150000,female,graduate_school,single,35,-2,-2,-2,-2,-2,-2,9164,14011,7715,8295,7301,4388,14021,7723,8295,7301,4388,1600,No default,0,0,0,0,0,0,2.93,4.87,5.53,5.14,9.34,6.11,5.65,4.44,6.86,2.42,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.5650000000000001,Low Risk,Continue normal service and routine monitoring
7161,60000,male,graduate_school,single,24,0,0,0,0,0,0,20873,22228,22691,22816,26587,22917,2000,1246,720,4780,1700,4000,No default,0,0,0,0,0,0,38.2,44.31,38.03,37.82,37.05,34.79,38.37,40.18,36.55,-3.63,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.8369999999999997,Low Risk,Continue normal service and routine monitoring
7162,100000,female,university,single,37,0,0,0,0,0,0,177961,108173,15697,11353,9306,9693,3082,2022,1000,1000,500,300,default,0,0,0,0,0,0,9.69,9.31,11.35,15.7,108.17,177.96,55.36,10.12,100.61,90.49,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Moderate (30-60%),Increasing,No Delay,5.536,Low Risk,Continue normal service and routine monitoring
7163,90000,female,university,married,26,2,0,0,0,0,0,89947,91929,88433,88010,87814,87831,5000,4300,3500,3500,3700,3100,No default,0,0,0,0,0,2,97.59,97.57,97.79,98.26,102.14,99.94,98.88,97.65,100.11,2.46,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,0,High (60-100%),Stable,2 Months,9.888,High Risk,Contact customer and review before increasing credit
7164,20000,male,university,married,43,0,0,0,0,0,0,14102,14870,16116,16436,16781,17112,1300,1500,588,610,611,788,No default,0,0,0,0,0,0,85.56,83.9,82.18,80.58,74.35,70.51,79.51,83.88,75.15,-8.73,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,7.9510000000000005,Watchlist,Monitor closely and send early payment reminders
7165,320000,female,graduate_school,single,32,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,-400,0,0,0,1,400,6083,default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Low (0-30%),Stable,No Delay,0.0,Low Risk,Continue normal service and routine monitoring
7166,90000,female,high_school,married,68,-2,-2,-2,-2,-1,-1,2000,1000,1000,1000,1052,69237,0,1000,1000,1052,71062,3000,No default,0,0,0,0,0,0,76.93,1.17,1.11,1.11,1.11,2.22,13.94,26.4,1.48,-24.92,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Decreasing,No Delay,1.394,Low Risk,Continue normal service and routine monitoring
7167,500000,male,university,single,36,1,-2,-1,0,0,0,226,8546,121867,116089,114293,118081,9125,126768,3468,4050,15099,5015,No default,0,0,0,0,0,1,23.62,22.86,23.22,24.37,1.71,0.05,15.97,23.23,8.71,-14.52,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Decreasing,1 Month,1.597,Watchlist,Monitor closely and send early payment reminders
7168,210000,male,graduate_school,married,37,-1,-1,-1,-1,-1,-1,3094,565,1188,2667,546,578,565,1188,2667,546,578,2769,No default,0,0,0,0,0,0,0.28,0.26,1.27,0.57,0.27,1.47,0.69,0.6,0.77,0.17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.06899999999999999,Low Risk,Continue normal service and routine monitoring
7169,30000,male,university,single,29,2,0,0,-2,-2,-2,28603,28785,0,0,0,0,1000,0,0,0,0,0,default,0,0,0,0,0,2,0.0,0.0,0.0,0.0,95.95,95.34,31.88,0.0,63.76,63.76,1,2,0.0,0.67,0.67,0,0,0,0,1,0,1,1,Moderate (30-60%),Increasing,2 Months,3.1879999999999997,High Risk,Contact customer and review before increasing credit
7170,20000,male,university,married,51,0,0,-2,-2,-2,-2,10400,0,0,0,0,0,0,0,0,0,0,0,default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52.0,8.67,0.0,17.33,17.33,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,Low (0-30%),Increasing,No Delay,0.867,Low Risk,Continue normal service and routine monitoring
7171,50000,female,graduate_school,single,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
7172,360000,female,high_school,married,39,-1,-1,-1,-1,-1,-2,4964,177,2011,1116,0,0,177,2011,1116,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.31,0.56,0.05,1.38,0.38,0.1,0.66,0.56,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.038,Low Risk,Continue normal service and routine monitoring
7173,80000,female,high_school,married,28,0,0,0,0,0,-2,36847,38847,35017,36175,0,0,2000,2000,2000,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,45.22,43.77,48.56,46.06,30.6,15.07,46.13,31.06,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Moderate (30-60%),Increasing,No Delay,3.06,Low Risk,Continue normal service and routine monitoring
7174,150000,male,graduate_school,married,47,-1,-1,-1,-1,-1,-1,4003,2877,3190,389,389,389,2891,3205,390,390,390,376,No default,0,0,0,0,0,0,0.26,0.26,0.26,2.13,1.92,2.67,1.25,0.26,2.24,1.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.125,Low Risk,Continue normal service and routine monitoring
7175,20000,male,university,married,36,2,2,2,2,2,2,25274,25026,23073,22857,21143,21482,1700,0,1653,0,1940,0,No default,2,2,2,2,2,2,107.41,105.72,114.28,115.36,125.13,126.37,115.71,109.14,122.29,13.15,6,2,2.0,2.0,0.0,1,0,1,0,1,0,3,0,Over Limit (>100%),Increasing,2 Months,11.571,Critical Risk,Urgent human review and offer repayment support
7176,150000,female,high_school,married,55,-2,-2,-2,-2,-2,-2,1194,2095,2154,2900,2512,3514,2101,2160,3046,2519,3625,0,No default,0,0,0,0,0,0,2.34,1.67,1.93,1.44,1.4,0.8,1.6,1.98,1.21,-0.77,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.16,Low Risk,Continue normal service and routine monitoring
7177,340000,male,high_school,married,29,0,0,0,0,0,0,332123,327362,324322,316472,317349,314212,14000,12000,12000,12000,12000,12000,No default,0,0,0,0,0,0,92.42,93.34,93.08,95.39,96.28,97.68,94.7,92.95,96.45,3.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,9.47,Watchlist,Monitor closely and send early payment reminders
7178,500000,male,university,married,61,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,1,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
7179,100000,female,high_school,married,33,0,0,2,0,0,2,32526,37106,36260,36995,39355,39982,5396,0,1285,2916,1368,0,No default,2,0,0,2,0,0,39.98,39.36,36.99,36.26,37.11,32.53,37.04,38.78,35.3,-3.48,2,2,0.67,0.67,0.0,1,0,0,0,1,0,2,0,Moderate (30-60%),Stable,2 Months,3.7039999999999997,High Risk,Contact customer and review before increasing credit
7180,160000,male,university,married,62,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.0,Low Risk,Continue normal service and routine monitoring
7181,300000,female,graduate_school,married,42,-1,-1,-1,-1,-1,-1,400,0,14583,2506,2996,370,0,14583,2513,2996,370,1986,No default,0,0,0,0,0,0,0.12,1.0,0.84,4.86,0.0,0.13,1.16,0.65,1.66,1.01,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Stable,No Delay,0.11599999999999999,Low Risk,Continue normal service and routine monitoring
7182,240000,male,graduate_school,single,34,0,-1,2,-1,0,0,18825,12675,2880,13267,10036,24731,12880,0,13267,2000,15000,0,No default,0,0,0,2,0,0,10.3,4.18,5.53,1.2,5.28,7.84,5.72,6.67,4.77,-1.9,1,2,0.0,0.67,0.67,1,0,0,0,1,0,2,0,Low (0-30%),Stable,2 Months,0.572,High Risk,Contact customer and review before increasing credit
7183,60000,female,university,married,30,2,0,0,0,0,0,60558,59361,60167,58078,59198,60677,3500,3000,1000,2000,2000,1000,default,0,0,0,0,0,2,101.13,98.66,96.8,100.28,98.94,100.93,99.46,98.86,100.05,1.19,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,1,High (60-100%),Stable,2 Months,9.946,High Risk,Contact customer and review before increasing credit
7184,20000,female,university,single,21,0,0,0,-2,-2,-2,13717,9058,0,0,0,0,1005,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45.29,68.58,18.98,0.0,37.96,37.96,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,Low (0-30%),Increasing,No Delay,1.8980000000000001,Low Risk,Continue normal service and routine monitoring
